id_siniestro,id_poliza,id_asegurado,ramo,cobertura,fecha_ocurrencia,fecha_reporte,monto_reclamado,monto_estimado,monto_pagado,estado,sucursal,descripcion,documentos_completos,beneficiario,dias_desde_inicio_poliza,dias_desde_fin_poliza,dias_entre_ocurrencia_reporte,historial_siniestros_asegurado,etiqueta_fraude_simulada,placa_vehiculo,id_proveedor
879,POL-985446,ASEG-100112,Vehículos,Choque,2025-01-21,2025-01-23,54400.0,44441.79,0.0,Negativa,Loja,El cliente presenta reclamo por colisión frontal de su Chevrolet Silverado contra un muro en Loja. Adjunta facturas de reparación emitidas por repuestos del motor. Auditoría detecta inconsistencias en las fechas de las facturas del taller.,No,Ing. Juan Castro (Perito),258,107,2,1,1,LII-7369,PROV-112
880,POL-884180,ASEG-100219,Vehículos,Choque,2025-02-15,2025-02-15,58560.0,53171.41,53171.41,Liquidado,Cuenca,Se reporta la rotura del parabrisas delantero del Mercedes E400 (2002) por impacto de una piedra lanzada por un camión de carga mientras circulaba por la vía de acceso a Cuenca. Sin terceras personas lesionadas.,Sí,Clínica Hospital Municipal Loja,75,290,0,2,0,AGF-6337,PROV-106
881,POL-571462,ASEG-100271,Hogar,Incendio,2025-01-18,2025-01-18,13581.76,11556.22,0.0,Negativa,Azogues,"El conductor declara haber perdido el control de su Dodge RAM a una velocidad aproximada de 10 km/h al esquivar un perro en la calle Calle Bolívar en Azogues, resultando en una volcadura de campana y daños severos en el techo y laterales. El peritaje técnico preliminar indica que el daño es inconsistente con la velocidad reportada.",No,Otro,120,245,0,2,1,,PROV-114
882,POL-815883,ASEG-100156,Vehículos,Choque,2025-01-05,2025-01-08,36740.0,33185.72,0.0,Reserva,Cuenca,"El conductor declara haber perdido el control de su BMW X5 a una velocidad aproximada de 10 km/h al esquivar un perro en la calle Av. 12 de Abril en Cuenca, resultando en una volcadura de campana y daños severos en el techo y laterales. El peritaje técnico preliminar indica que el daño es inconsistente con la velocidad reportada.",Sí,Perito Sospechoso,281,84,3,0,1,AUW-9271,PROV-117
883,POL-258265,ASEG-100053,Vehículos,Choque,2025-01-30,2025-02-01,85690.0,71411.11,71411.11,Pago Total,Cuenca,"El conductor reporta que al transitar por Calle Larga en Cuenca, debido a trabajos en la vía y falta de señalización, cayó en un bache profundo provocando la rotura del neumático delantero derecho y daños en la suspensión del BMW 3 Series.",Sí,Clínica Hospital Municipal Loja,154,211,2,2,0,APX-0842,PROV-106
884,POL-569714,ASEG-100383,Vehículos,Choque,2025-02-26,2025-02-28,34160.0,26351.61,0.0,Cierre Sin Consecuencia,Loja,Se reporta choque frontal severo de Audi A5 contra un objeto fijo en la calle Av. Manuel Agustín Aguirre de Loja. El conductor indica que se desvió para evitar colisión con otro carro que huyó. No hay registro policial del incidente.,No,Ing. Juan Castro (Perito),47,318,2,2,1,LLQ-6830,PROV-112
885,POL-180008,ASEG-100133,Vehículos,Choque,2025-02-01,2025-02-03,61320.0,51848.42,51848.42,Liquidado,Azogues,"El conductor reporta que al transitar por Calle 3 de Noviembre en Azogues, debido a trabajos en la vía y falta de señalización, cayó en un bache profundo provocando la rotura del neumático delantero derecho y daños en la suspensión del BMW M5.",Sí,Ing. Carlos Mendoza (Perito),218,147,2,2,0,UTA-5704,PROV-110
886,POL-633375,ASEG-100191,Vehículos,Choque,2025-02-24,2025-02-25,79680.0,64523.83,41398.88,Pago Parcial,Zamora,"Se reporta un choque lateral en la intersección de la calle Av. del Ejército en Zamora. El conductor de un BMW 3 Series indica que otro vehículo ignoró la señal de pare, impactando su puerta lateral izquierda. El choque provocó daños de consideración media.",Sí,Multiservicios Loja Car,156,209,1,3,0,VFC-9617,PROV-102
887,POL-556538,ASEG-100222,Vehículos,Choque,2025-02-06,2025-02-08,61740.0,52249.44,27716.11,Pago Parcial,Cuenca,El cliente reporta el robo parcial de los accesorios de su Audi A3 (retrovisores y radio) mientras se encontraba estacionado temporalmente frente a un local comercial en la calle Calle Larga de Cuenca.,Sí,Hospital Santa Inés Cuenca,33,332,2,2,0,AQS-6394,PROV-107
888,POL-669501,ASEG-100486,Vehículos,Daño material,2025-02-16,2025-02-16,6400.0,5782.63,5782.63,Pago Total,Zamora,Se reporta la rotura del parabrisas delantero del Honda Civic (2002) por impacto de una piedra lanzada por un camión de carga mientras circulaba por la vía de acceso a Zamora. Sin terceras personas lesionadas.,Sí,Ing. Juan Castro (Perito),151,214,0,0,0,VYS-2125,PROV-112
889,POL-963761,ASEG-100236,Salud,Atención médica,2025-01-09,2025-01-11,2023.32,1848.77,1848.77,Liquidado,Loja,"El conductor reporta que al transitar por Calle 18 de Noviembre en Loja, debido a trabajos en la vía y falta de señalización, cayó en un bache profundo provocando la rotura del neumático delantero derecho y daños en la suspensión del Accura TL.",Sí,Clínica La Cigüeña Machala,138,227,2,3,0,,PROV-104
890,POL-753005,ASEG-100492,Vehículos,Choque,2025-02-04,2025-02-07,56320.0,43409.91,22058.55,Pago Parcial,Machala,Se reporta la rotura del parabrisas delantero del Volkswagen Jetta (2007) por impacto de una piedra lanzada por un camión de carga mientras circulaba por la vía de acceso a Machala. Sin terceras personas lesionadas.,Sí,Clínica Hospital Municipal Loja,145,220,3,0,0,OCN-8326,PROV-106
891,POL-454758,ASEG-100009,Vehículos,Choque,2025-01-10,2025-01-12,52250.0,46991.95,34451.95,Pago Parcial,Loja,"El conductor reporta que al transitar por Av. Salvador Bustamante Celi en Loja, debido a trabajos en la vía y falta de señalización, cayó en un bache profundo provocando la rotura del neumático delantero derecho y daños en la suspensión del Suburu Legacy.",Sí,Dra. María Cabrera (Perito),263,102,2,3,0,LCK-0797,PROV-113
892,POL-698589,ASEG-100379,Vehículos,Choque,2025-01-15,2025-01-15,53900.0,40621.66,40621.66,Pago Total,Azogues,"El conductor reporta que al transitar por Av. Aurelio Jaramillo en Azogues, debido a trabajos en la vía y falta de señalización, cayó en un bache profundo provocando la rotura del neumático delantero derecho y daños en la suspensión del Saab 95.",Sí,Clínica La Cigüeña Machala,168,197,0,1,0,UUZ-4729,PROV-108
893,POL-330119,ASEG-100365,Vehículos,Robo,2025-01-12,2025-01-14,2640.0,2253.61,2253.61,Pago Total,Cuenca,Se reporta la rotura del parabrisas delantero del Jeep Wrangler (2001) por impacto de una piedra lanzada por un camión de carga mientras circulaba por la vía de acceso a Cuenca. Sin terceras personas lesionadas.,Sí,Ing. Carlos Mendoza (Perito),36,329,2,3,0,AJT-0418,PROV-110
894,POL-164464,ASEG-100388,Vehículos,Robo,2025-02-20,2025-02-20,8970.0,7552.76,7552.76,Liquidado,Loja,"El conductor reporta que al transitar por Av. Orillas del Zamora en Loja, debido a trabajos en la vía y falta de señalización, cayó en un bache profundo provocando la rotura del neumático delantero derecho y daños en la suspensión del Dodge Neon.",Sí,Clínica La Cigüeña Machala,211,154,0,0,0,LAO-7153,PROV-108
895,POL-927354,ASEG-100394,Vehículos,Daño material,2025-02-14,2025-02-17,6000.0,5312.23,4245.99,Pago Parcial,Machala,Se reporta la rotura del parabrisas delantero del Suburu Impreza (2000) por impacto de una piedra lanzada por un camión de carga mientras circulaba por la vía de acceso a Machala. Sin terceras personas lesionadas.,Sí,Hospital Santa Inés Cuenca,220,145,3,3,0,OZJ-6354,PROV-107
896,POL-231508,ASEG-100138,Vehículos,Choque,2025-02-14,2025-02-16,55200.0,48157.49,0.0,Negativa,Loja,"El conductor declara haber perdido el control de su Saab 92x a una velocidad aproximada de 10 km/h al esquivar un perro en la calle Av. Orillas del Zamora en Loja, resultando en una volcadura de campana y daños severos en el techo y laterales. El peritaje técnico preliminar indica que el daño es inconsistente con la velocidad reportada.",No,Enderezada y Pintura Lojanita,114,251,2,3,1,LXI-4364,PROV-104
897,POL-272910,ASEG-100344,Vehículos,Daño material,2025-01-15,2025-01-17,7260.0,6669.73,6669.73,Liquidado,Loja,"Se reporta un choque lateral en la intersección de la calle Av. Manuel Agustín Aguirre en Loja. El conductor de un Saab 92x indica que otro vehículo ignoró la señal de pare, impactando su puerta lateral izquierda. El choque provocó daños de consideración media.",Sí,Dra. María Cabrera (Perito),238,127,2,1,0,LVN-9396,PROV-113
898,POL-305758,ASEG-100442,Vehículos,Choque,2025-01-14,2025-01-14,64680.0,58991.37,58991.37,Liquidado,Zamora,"Se reporta un choque lateral en la intersección de la calle Calle Sevilla de Oro en Zamora. El conductor de un Jeep Wrangler indica que otro vehículo ignoró la señal de pare, impactando su puerta lateral izquierda. El choque provocó daños de consideración media.",Sí,Hospital Santa Inés Cuenca,60,305,0,0,0,VUE-2631,PROV-107
899,POL-950542,ASEG-100431,Vehículos,Choque,2025-02-22,2025-02-24,59200.0,55964.67,32493.2,Pago Parcial,Machala,"El conductor reporta que al transitar por Av. Las Palmeras en Machala, debido a trabajos en la vía y falta de señalización, cayó en un bache profundo provocando la rotura del neumático delantero derecho y daños en la suspensión del Chevrolet Malibu.",Sí,Dra. María Cabrera (Perito),216,149,2,1,0,OJJ-2382,PROV-113
900,POL-291544,ASEG-100109,Vehículos,Robo,2025-01-03,2025-01-04,4700.0,4433.39,4433.39,Liquidado,Zamora,"El conductor reporta que al transitar por Calle Sevilla de Oro en Zamora, debido a trabajos en la vía y falta de señalización, cayó en un bache profundo provocando la rotura del neumático delantero derecho y daños en la suspensión del Saab 92x.",Sí,Clínica La Cigüeña Machala,276,89,1,3,0,VBO-6562,PROV-108
901,POL-388616,ASEG-100441,Salud,Atención médica,2025-02-23,2025-02-26,580.86,545.56,362.66,Pago Parcial,Machala,"Se reporta un choque lateral en la intersección de la calle Calle Bolívar en Machala. El conductor de un Mercedes C300 indica que otro vehículo ignoró la señal de pare, impactando su puerta lateral izquierda. El choque provocó daños de consideración media.",Sí,Clínica La Cigüeña Machala,83,282,3,0,0,,PROV-102
902,POL-577992,ASEG-100226,Vehículos,Choque,2025-02-08,2025-02-09,40500.0,30467.49,30467.49,Pago Total,Loja,El cliente reporta el robo parcial de los accesorios de su Nissan Pathfinder (retrovisores y radio) mientras se encontraba estacionado temporalmente frente a un local comercial en la calle Av. Manuel Agustín Aguirre de Loja.,Sí,Clínica San Agustín,214,151,1,0,0,LWK-2905,PROV-109
903,POL-342830,ASEG-100193,Vehículos,Choque,2025-02-10,2025-02-12,60000.0,50798.19,50798.19,Liquidado,Cuenca,Se reporta la rotura del parabrisas delantero del Honda Accord (1997) por impacto de una piedra lanzada por un camión de carga mientras circulaba por la vía de acceso a Cuenca. Sin terceras personas lesionadas.,Sí,Ing. Juan Castro (Perito),16,349,2,1,0,AQE-0125,PROV-112
904,POL-491170,ASEG-100113,Vehículos,Choque,2025-01-07,2025-01-08,67320.0,61866.42,61866.42,Liquidado,Machala,"El conductor reporta que al transitar por Av. 25 de Junio en Machala, debido a trabajos en la vía y falta de señalización, cayó en un bache profundo provocando la rotura del neumático delantero derecho y daños en la suspensión del Volkswagen Jetta.",Sí,Enderezada y Pintura Lojanita,213,152,1,3,0,OGL-2500,PROV-104
905,POL-175553,ASEG-100016,Vehículos,Choque,2025-01-21,2025-01-21,75690.0,61284.19,44476.41,Pago Parcial,Zamora,El asegurado reporta un choque por alcance en la calle Calle Sevilla de Oro de la ciudad de Zamora. Su Saab 95 (2014) fue impactado en la parte posterior por otro vehículo que no guardó la distancia de seguridad. Daños leves en el parachoques trasero y cajuela.,Sí,Dr. Luis Silva (Perito),132,233,0,1,0,VLB-5735,PROV-111
906,POL-439341,ASEG-100141,Vehículos,Choque,2025-02-12,2025-02-13,64300.0,57595.12,0.0,Reserva,Cuenca,El cliente presenta reclamo por colisión frontal de su Chevrolet Silverado contra un muro en Cuenca. Adjunta facturas de reparación emitidas por repuestos del motor. Auditoría detecta inconsistencias en las fechas de las facturas del taller.,Sí,Clínica Trucha,1,364,1,0,1,ACO-9074,PROV-116
907,POL-221186,ASEG-100327,Vehículos,Choque,2025-01-06,2025-01-09,64400.0,54078.41,40045.78,Pago Parcial,Azogues,Se reporta la rotura del parabrisas delantero del BMW X5 (2011) por impacto de una piedra lanzada por un camión de carga mientras circulaba por la vía de acceso a Azogues. Sin terceras personas lesionadas.,Sí,Talleres del Austro,200,165,3,2,0,UIG-5771,PROV-101
908,POL-868031,ASEG-100125,Vehículos,Choque,2025-01-28,2025-01-30,97080.0,82774.82,82774.82,Liquidado,Machala,El cliente reporta el robo parcial de los accesorios de su Saab 92x (retrovisores y radio) mientras se encontraba estacionado temporalmente frente a un local comercial en la calle Calle Rocafuerte de Machala.,Sí,Multiservicios Loja Car,203,162,2,1,0,OOA-2884,PROV-102
909,POL-844117,ASEG-100176,Vehículos,Robo,2025-02-01,2025-02-04,5500.0,5107.58,2193.63,Pago Parcial,Loja,"El conductor reporta que al transitar por Calle 18 de Noviembre en Loja, debido a trabajos en la vía y falta de señalización, cayó en un bache profundo provocando la rotura del neumático delantero derecho y daños en la suspensión del Honda Civic.",Sí,Clínica San Agustín,44,321,3,1,0,LAC-3526,PROV-109
910,POL-744557,ASEG-100132,Vehículos,Choque,2025-01-27,2025-01-30,30700.0,25834.08,25834.08,Liquidado,Azogues,Se reporta la rotura del parabrisas delantero del Jeep Wrangler (2010) por impacto de una piedra lanzada por un camión de carga mientras circulaba por la vía de acceso a Azogues. Sin terceras personas lesionadas.,Sí,Dra. María Cabrera (Perito),221,144,3,2,0,UAH-3967,PROV-113
911,POL-159536,ASEG-100116,Vehículos,Choque,2025-02-24,2025-02-26,33480.0,30121.4,30121.4,Liquidado,Azogues,Se reporta la rotura del parabrisas delantero del Nissan Pathfinder (2012) por impacto de una piedra lanzada por un camión de carga mientras circulaba por la vía de acceso a Azogues. Sin terceras personas lesionadas.,Sí,Tecnicentro El Oro,230,135,2,3,0,UXZ-8281,PROV-103
912,POL-727109,ASEG-100371,Vehículos,Choque,2025-02-02,2025-02-02,65430.0,54137.0,39955.82,Pago Parcial,Cuenca,"Se reporta un choque lateral en la intersección de la calle Av. de las Américas en Cuenca. El conductor de un Jeep Wrangler indica que otro vehículo ignoró la señal de pare, impactando su puerta lateral izquierda. El choque provocó daños de consideración media.",Sí,Multiservicios Loja Car,191,174,0,0,0,ABP-8835,PROV-102
913,POL-155604,ASEG-100247,Salud,Atención médica,2025-01-27,2025-01-29,1090.12,850.26,0.0,Cierre Sin Consecuencia,Cuenca,"El conductor declara haber perdido el control de su Accura RSX a una velocidad aproximada de 10 km/h al esquivar un perro en la calle Av. 12 de Abril en Cuenca, resultando en una volcadura de campana y daños severos en el techo y laterales. El peritaje técnico preliminar indica que el daño es inconsistente con la velocidad reportada.",Sí,Clínica San Agustín,364,1,2,1,1,,PROV-105
914,POL-608443,ASEG-100270,Vehículos,Choque,2024-12-31,2025-01-03,87780.0,80632.09,55589.86,Pago Parcial,Cuenca,El cliente reporta el robo parcial de los accesorios de su Honda CRV (retrovisores y radio) mientras se encontraba estacionado temporalmente frente a un local comercial en la calle Calle Larga de Cuenca.,Sí,Ing. Juan Castro (Perito),20,345,3,2,0,AXY-7421,PROV-112
915,POL-117862,ASEG-100224,Vehículos,Choque,2025-02-26,2025-02-26,72800.0,62891.96,28787.29,Pago Parcial,Zamora,"Se reporta un choque lateral en la intersección de la calle Av. del Ejército en Zamora. El conductor de un Honda Accord indica que otro vehículo ignoró la señal de pare, impactando su puerta lateral izquierda. El choque provocó daños de consideración media.",Sí,Clínica La Cigüeña Machala,120,245,0,2,0,VME-7746,PROV-108
916,POL-991553,ASEG-100305,Vehículos,Choque,2025-02-10,2025-02-13,71190.0,57484.78,0.0,Negativa,Zamora,"El asegurado reporta que mientras circulaba por la vía principal en condiciones de lluvia, otro vehículo no identificado invadió su carril rozándolo lateralmente y provocando que se saliera de la calzada e impactara contra un poste de alumbrado público. El tercero se dio a la fuga de inmediato.",No,Taller El Chueco,100,265,3,0,1,VBD-6923,PROV-114
917,POL-727443,ASEG-100450,Vehículos,Robo,2025-02-22,2025-02-23,3600.0,2765.05,2765.05,Liquidado,Loja,"El conductor reporta que al transitar por Calle 18 de Noviembre en Loja, debido a trabajos en la vía y falta de señalización, cayó en un bache profundo provocando la rotura del neumático delantero derecho y daños en la suspensión del Honda Civic.",Sí,Clínica Hospital Municipal Loja,171,194,1,0,0,LMV-0392,PROV-106
918,POL-378587,ASEG-100054,Vehículos,Choque,2025-01-20,2025-01-20,62640.0,49068.65,38530.38,Pago Parcial,Loja,"Se reporta un choque lateral en la intersección de la calle Av. Orillas del Zamora en Loja. El conductor de un Mercedes C300 indica que otro vehículo ignoró la señal de pare, impactando su puerta lateral izquierda. El choque provocó daños de consideración media.",Sí,Ing. Carlos Mendoza (Perito),146,219,0,0,0,LUI-9499,PROV-110
